return_pct,final_value,cash,profit,halted,trades,sweep,steps,reset,order_pct,counter_m,atr_mult
1.5278822813477164,101527.88228134772,25600.0,78000.0,False,16,0.1,8,,0.15,4.0,0.0
1.5278822813477164,101527.88228134772,25600.0,78000.0,False,16,0.1,8,,0.15,4.0,3.0
1.5278822813477164,101527.88228134772,25600.0,78000.0,False,16,0.15,12,,0.15,4.0,3.0
1.5278822813477164,101527.88228134772,25600.0,78000.0,False,16,0.15,12,,0.15,4.0,2.0
1.5278822813477164,101527.88228134772,25600.0,78000.0,False,16,0.15,12,,0.15,4.0,0.0
1.526090497697398,101526.0904976974,30818.044035866307,166115.51746926512,False,51,0.08,12,,0.1,4.0,0.0
1.526090497697398,101526.0904976974,30818.044035866307,166115.51746926512,False,51,0.08,12,,0.1,4.0,3.0
1.526090497697398,101526.0904976974,30818.044035866307,166115.51746926512,False,51,0.08,12,,0.1,4.0,2.0
1.47831394736137,101478.31394736137,71540.0,41800.0,False,14,0.15,8,,0.08,3.0,3.0
1.47831394736137,101478.31394736137,71540.0,41800.0,False,14,0.15,8,,0.08,3.0,0.0
1.47831394736137,101478.31394736137,71540.0,41800.0,False,14,0.15,8,,0.08,3.0,2.0
1.4570706903405661,101457.07069034057,71760.0,50000.0,False,16,0.2,12,,0.08,3.0,0.0
1.4570706903405661,101457.07069034057,71760.0,50000.0,False,16,0.2,12,,0.08,3.0,2.0
1.4570706903405661,101457.07069034057,71760.0,50000.0,False,16,0.2,12,,0.08,3.0,3.0
1.4429616860874666,101442.96168608747,48100.0,62500.0,False,18,0.1,8,,0.1,4.0,3.0
1.4429616860874666,101442.96168608747,48100.0,62500.0,False,18,0.1,8,,0.1,4.0,2.0
1.4429616860874666,101442.96168608747,48100.0,62500.0,False,18,0.1,8,,0.1,4.0,0.0
1.4029989530103777,101402.99895301038,24254.182,132860.0466666667,False,41,0.08,12,,0.1,5.0,0.0
1.4029989530103777,101402.99895301038,24254.182,132860.0466666667,False,41,0.08,12,,0.1,5.0,3.0
1.4029989530103777,101402.99895301038,24254.182,132860.0466666667,False,41,0.08,12,,0.1,5.0,2.0
1.3756071565145684,101375.60715651457,60622.31072000001,73121.8,False,24,0.15,12,,0.08,3.0,3.0
1.3756071565145684,101375.60715651457,60622.31072000001,73121.8,False,24,0.15,12,,0.08,3.0,0.0
1.3756071565145684,101375.60715651457,60622.31072000001,73121.8,False,24,0.15,12,,0.08,3.0,2.0
1.3722606675509597,101372.26066755096,69376.0,16800.0,False,8,0.2,8,,0.08,4.0,0.0
1.3722606675509597,101372.26066755096,69376.0,16800.0,False,8,0.2,8,,0.08,4.0,2.0
1.3722606675509597,101372.26066755096,69376.0,16800.0,False,8,0.1,4,,0.08,4.0,2.0
1.3722606675509597,101372.26066755096,69376.0,16800.0,False,8,0.1,4,,0.08,4.0,3.0
1.3722606675509597,101372.26066755096,69376.0,16800.0,False,8,0.1,4,,0.08,4.0,0.0
